fecha,producto,cantidad,precio_unitario
2023-10-28,Producto-7,88,111.54
2023-10-24,Producto-7,75,179.26
2023-10-4,Producto-2,37,43.2
2023-10-10,Producto-6,59,178.33
2023-10-17,Producto-10,19,44.29
2023-10-12,Producto-4,66,64.09
2023-10-4,Producto-7,80,95.01
2023-10-4,Producto-10,57,29.36
2023-10-29,Producto-7,78,185.38
2023-10-20,Producto-2,66,116.52
2023-10-15,Producto-8,98,68.79
2023-10-9,Producto-2,53,59.79
2023-10-2,Producto-8,14,117.86
2023-10-21,Producto-5,73,24.23
2023-10-4,Producto-8,67,84.56
2023-10-13,Producto-8,14,115.56
2023-10-31,Producto-10,17,192.27
2023-10-16,Producto-2,55,194.31
2023-10-22,Producto-5,53,53.34
2023-10-22,Producto-4,31,54.61
2023-10-17,Producto-3,62,18.74
2023-10-24,Producto-7,81,150.67
2023-10-6,Producto-5,16,10.82
2023-10-30,Producto-3,14,50.07
2023-10-17,Producto-5,25,176.75
2023-10-24,Producto-4,73,169.93
2023-10-26,Producto-6,28,89.6
2023-10-13,Producto-3,27,182.45
2023-10-17,Producto-1,81,183.22
2023-10-10,Producto-7,77,118.98
2023-10-11,Producto-6,37,154.04
2023-10-2,Producto-3,77,57.86
2023-10-14,Producto-10,18,131.94
2023-10-10,Producto-3,33,13.65
2023-10-23,Producto-5,59,199.05
2023-10-24,Producto-3,99,120.93
2023-10-28,Producto-3,58,126.54
2023-10-28,Producto-6,61,106.36
2023-10-11,Producto-1,44,52.38
2023-10-23,Producto-10,92,42.09
2023-10-2,Producto-7,44,49.53
2023-10-3,Producto-10,41,26.85
2023-10-30,Producto-7,46,81.27
2023-10-27,Producto-2,60,73.24
2023-10-30,Producto-9,23,51.76
2023-10-19,Producto-9,93,17.39
2023-10-17,Producto-8,8,192.72
2023-10-31,Producto-8,74,139.78
2023-10-24,Producto-6,51,164.43
2023-10-18,Producto-6,7,116.7
2023-10-7,Producto-4,57,101.39
2023-10-11,Producto-2,7,115.24
2023-10-30,Producto-4,30,155.86
2023-10-18,Producto-10,50,119.34
2023-10-5,Producto-3,49,197.23
2023-10-26,Producto-2,52,97.13
2023-10-1,Producto-10,25,61.52
2023-10-26,Producto-5,83,188.91
2023-10-21,Producto-7,91,162.46
2023-10-25,Producto-6,25,91.15
2023-10-23,Producto-3,56,163.42
2023-10-17,Producto-6,51,21.94
2023-10-12,Producto-6,41,28.25
2023-10-8,Producto-6,38,52.67
2023-10-26,Producto-2,88,96.04
2023-10-21,Producto-4,24,82.72
2023-10-6,Producto-6,5,13.36
2023-10-27,Producto-1,96,199.92
2023-10-10,Producto-3,49,74.47
2023-10-1,Producto-2,32,54.27
2023-10-15,Producto-10,75,21.64
2023-10-10,Producto-4,82,59.92
2023-10-9,Producto-6,13,165.56
2023-10-22,Producto-7,78,104.9
2023-10-22,Producto-6,71,36.61
2023-10-11,Producto-2,69,115.54
2023-10-7,Producto-9,47,148.66
2023-10-31,Producto-4,68,165.64
2023-10-24,Producto-1,96,131.97
2023-10-24,Producto-9,66,152.6
2023-10-9,Producto-1,32,179.84
2023-10-30,Producto-9,55,127.21
2023-10-8,Producto-7,28,152.61
2023-10-16,Producto-7,90,84.34
2023-10-21,Producto-3,4,70.1
2023-10-1,Producto-8,51,187.3
2023-10-15,Producto-2,91,181.21
2023-10-8,Producto-7,9,66.36
2023-10-5,Producto-7,69,87.68
2023-10-3,Producto-6,1,38.06
2023-10-5,Producto-9,98,18.01
2023-10-7,Producto-9,89,105.22
2023-10-27,Producto-10,85,32.48
2023-10-6,Producto-1,14,116.87
2023-10-10,Producto-6,67,61.0
2023-10-6,Producto-4,2,117.78
2023-10-16,Producto-3,93,189.16
2023-10-17,Producto-9,99,191.49
2023-10-1,Producto-1,60,146.54
2023-10-21,Producto-3,98,75.86
2023-10-31,Producto-7,29,37.05
2023-10-22,Producto-10,20,112.83
2023-10-2,Producto-3,56,62.51
2023-10-15,Producto-2,55,171.89
2023-10-1,Producto-6,40,141.48
2023-10-6,Producto-4,50,198.77
2023-10-23,Producto-5,9,163.5
2023-10-1,Producto-6,31,187.21
2023-10-18,Producto-9,23,106.87
2023-10-19,Producto-7,6,32.26
2023-10-23,Producto-5,59,122.13
2023-10-22,Producto-6,99,53.57
2023-10-28,Producto-7,26,158.24
2023-10-9,Producto-5,60,126.53
2023-10-12,Producto-6,87,92.18
2023-10-24,Producto-8,70,98.65
2023-10-25,Producto-9,30,86.64
2023-10-20,Producto-8,46,33.05
2023-10-20,Producto-8,46,90.65
2023-10-3,Producto-4,57,64.17
2023-10-2,Producto-8,83,163.83
2023-10-16,Producto-1,48,153.07
2023-10-26,Producto-1,26,61.42
2023-10-25,Producto-5,3,84.03
2023-10-20,Producto-3,96,50.4
2023-10-15,Producto-2,9,118.68
2023-10-24,Producto-6,42,63.07
2023-10-1,Producto-5,21,178.44
2023-10-19,Producto-8,60,145.19
2023-10-10,Producto-5,33,89.15
2023-10-30,Producto-6,13,27.08
2023-10-4,Producto-5,44,102.2
2023-10-16,Producto-6,91,164.05
2023-10-13,Producto-1,66,194.39
2023-10-3,Producto-3,23,74.41
2023-10-14,Producto-6,17,27.27
2023-10-27,Producto-3,51,112.36
2023-10-5,Producto-3,14,19.27
2023-10-23,Producto-6,36,111.33
2023-10-4,Producto-4,97,120.23
2023-10-23,Producto-1,83,85.26
2023-10-14,Producto-7,55,112.06
2023-10-23,Producto-10,82,193.46
2023-10-13,Producto-9,46,50.07
2023-10-24,Producto-3,42,51.12
2023-10-2,Producto-9,71,58.71
2023-10-30,Producto-3,80,52.7
2023-10-23,Producto-2,50,160.37
2023-10-4,Producto-8,63,128.29
2023-10-19,Producto-9,55,85.99
2023-10-8,Producto-8,1,41.86
2023-10-20,Producto-1,20,112.08
2023-10-26,Producto-6,8,75.68
2023-10-1,Producto-8,52,39.65
2023-10-14,Producto-4,83,44.15
2023-10-30,Producto-7,98,128.6
2023-10-1,Producto-3,90,83.15
2023-10-18,Producto-8,85,143.5
2023-10-11,Producto-4,93,20.07
2023-10-12,Producto-10,55,91.18
2023-10-14,Producto-2,53,155.44
2023-10-11,Producto-2,30,37.29
2023-10-31,Producto-2,11,65.91
2023-10-4,Producto-6,31,72.77
2023-10-3,Producto-4,10,151.65
2023-10-28,Producto-3,22,103.39
2023-10-29,Producto-6,95,43.88
2023-10-18,Producto-5,39,10.66
2023-10-14,Producto-2,30,108.55
2023-10-4,Producto-9,98,198.23
2023-10-4,Producto-1,17,123.52
2023-10-5,Producto-1,99,96.22
2023-10-28,Producto-3,32,19.89
2023-10-16,Producto-7,74,156.47
2023-10-9,Producto-7,46,23.71
2023-10-18,Producto-6,97,176.87
2023-10-31,Producto-4,35,38.08
2023-10-29,Producto-7,73,24.84
2023-10-20,Producto-4,92,57.47
2023-10-4,Producto-1,19,171.79
2023-10-8,Producto-1,25,54.45
2023-10-2,Producto-7,95,88.63
2023-10-13,Producto-2,55,190.73
2023-10-30,Producto-5,13,53.22
2023-10-28,Producto-2,68,40.09
2023-10-28,Producto-1,60,50.33
2023-10-24,Producto-3,87,19.31
2023-10-2,Producto-2,84,196.07
2023-10-28,Producto-7,64,15.23
2023-10-13,Producto-2,19,80.14
2023-10-27,Producto-9,42,100.94
2023-10-19,Producto-7,90,123.19
2023-10-19,Producto-5,3,138.68
2023-10-2,Producto-8,65,97.31
2023-10-18,Producto-9,14,138.73
2023-10-17,Producto-10,1,75.41
2023-10-24,Producto-9,86,73.91
2023-10-12,Producto-7,62,164.22
2023-10-8,Producto-1,49,62.23
2023-10-4,Producto-8,42,34.63
2023-10-8,Producto-4,60,182.43
2023-10-16,Producto-6,4,172.65
2023-10-16,Producto-7,67,62.33
2023-10-19,Producto-2,19,78.08
2023-10-19,Producto-8,95,92.61
2023-10-12,Producto-8,45,17.98
2023-10-13,Producto-8,59,132.47
2023-10-2,Producto-9,88,163.63
2023-10-25,Producto-10,66,154.7
2023-10-23,Producto-9,22,61.79
2023-10-7,Producto-2,41,126.21
2023-10-22,Producto-10,24,47.53
2023-10-16,Producto-10,4,164.77
2023-10-9,Producto-8,33,159.34
2023-10-1,Producto-10,85,150.33
2023-10-24,Producto-10,81,40.64
2023-10-11,Producto-7,88,195.54
2023-10-15,Producto-8,87,199.46
2023-10-25,Producto-5,35,143.47
2023-10-23,Producto-5,53,30.48
2023-10-11,Producto-6,65,88.88
2023-10-11,Producto-8,31,21.9
2023-10-25,Producto-6,48,42.37
2023-10-7,Producto-4,98,127.72
2023-10-21,Producto-7,30,159.89
2023-10-27,Producto-4,94,161.36
2023-10-5,Producto-1,25,37.02
2023-10-14,Producto-2,35,179.72
2023-10-5,Producto-7,29,171.37
2023-10-4,Producto-9,26,16.15
2023-10-20,Producto-3,57,193.54
2023-10-13,Producto-7,77,196.64
2023-10-20,Producto-4,37,116.85
2023-10-20,Producto-7,91,159.15
2023-10-2,Producto-2,73,135.34
2023-10-30,Producto-7,3,191.47
2023-10-1,Producto-9,54,74.38
2023-10-3,Producto-2,31,143.13
2023-10-14,Producto-7,35,145.67
2023-10-6,Producto-4,70,107.66
2023-10-7,Producto-3,27,136.91
2023-10-27,Producto-1,48,145.11
2023-10-17,Producto-8,12,62.45
2023-10-17,Producto-10,81,196.86
2023-10-6,Producto-6,62,180.39
2023-10-19,Producto-4,74,11.89
2023-10-4,Producto-5,91,129.91
2023-10-1,Producto-2,19,75.15
2023-10-7,Producto-9,37,62.67
2023-10-13,Producto-6,23,82.47
2023-10-16,Producto-5,16,116.08
2023-10-31,Producto-3,28,110.22
2023-10-4,Producto-6,23,124.86
2023-10-8,Producto-8,8,157.0
2023-10-21,Producto-1,90,155.2
2023-10-29,Producto-3,2,70.46
2023-10-12,Producto-1,88,109.52
2023-10-2,Producto-4,48,100.55
2023-10-8,Producto-10,80,187.83
2023-10-28,Producto-9,90,168.67
2023-10-18,Producto-9,25,168.43
2023-10-23,Producto-7,65,59.97
2023-10-11,Producto-7,54,169.19
2023-10-7,Producto-5,89,195.13
2023-10-8,Producto-5,2,61.11
2023-10-7,Producto-6,47,67.12
2023-10-15,Producto-5,4,123.21
2023-10-16,Producto-7,55,152.8
2023-10-13,Producto-5,54,166.57
2023-10-23,Producto-8,99,175.78
2023-10-31,Producto-10,55,97.55
2023-10-17,Producto-7,82,63.7
2023-10-25,Producto-1,24,29.58
2023-10-1,Producto-4,70,28.31
2023-10-25,Producto-5,46,25.66
2023-10-8,Producto-7,58,138.72
2023-10-21,Producto-2,81,189.9
2023-10-22,Producto-6,38,34.8
2023-10-22,Producto-10,45,90.76
2023-10-19,Producto-1,12,123.07
2023-10-28,Producto-6,49,14.58
2023-10-23,Producto-9,40,54.52
2023-10-26,Producto-3,78,136.7
2023-10-17,Producto-1,55,125.22
2023-10-31,Producto-1,57,149.42
2023-10-19,Producto-10,88,77.31
2023-10-5,Producto-1,86,198.55
2023-10-10,Producto-5,17,56.59
2023-10-8,Producto-6,59,192.97
2023-10-2,Producto-5,40,26.97
2023-10-8,Producto-3,52,49.09
2023-10-19,Producto-7,40,82.5
2023-10-31,Producto-9,77,99.8
2023-10-27,Producto-10,34,141.55
2023-10-26,Producto-7,12,166.21
2023-10-28,Producto-8,3,37.18
2023-10-3,Producto-6,65,61.28
2023-10-15,Producto-2,62,121.41
2023-10-9,Producto-10,72,86.47
2023-10-12,Producto-10,13,101.61
2023-10-29,Producto-9,52,145.72
2023-10-26,Producto-8,97,91.1
2023-10-31,Producto-9,20,138.31
2023-10-18,Producto-4,71,128.07
2023-10-17,Producto-5,36,94.24
2023-10-24,Producto-10,65,89.65
2023-10-8,Producto-7,37,136.48
2023-10-18,Producto-9,54,162.25
2023-10-29,Producto-9,84,133.01
2023-10-19,Producto-8,7,85.43
2023-10-3,Producto-10,46,178.52
2023-10-26,Producto-1,18,56.72
2023-10-23,Producto-10,56,108.47
2023-10-25,Producto-2,93,179.76
2023-10-24,Producto-4,34,180.5
2023-10-12,Producto-7,19,73.37
2023-10-15,Producto-10,70,114.91
2023-10-31,Producto-1,31,13.84
2023-10-24,Producto-3,79,66.98
2023-10-2,Producto-9,66,86.5
2023-10-20,Producto-4,78,175.95
2023-10-15,Producto-4,4,167.81
2023-10-22,Producto-4,88,171.71
2023-10-6,Producto-10,46,122.73
2023-10-13,Producto-5,28,198.04
2023-10-22,Producto-10,29,100.86
2023-10-9,Producto-9,10,109.49
2023-10-10,Producto-7,9,67.5
2023-10-12,Producto-9,93,104.48
2023-10-9,Producto-6,48,33.97
2023-10-21,Producto-4,86,55.05
2023-10-21,Producto-6,68,139.98
2023-10-13,Producto-9,71,129.74
2023-10-15,Producto-8,55,179.42
2023-10-29,Producto-2,16,196.33
2023-10-27,Producto-7,86,133.48
2023-10-7,Producto-9,69,110.02
2023-10-22,Producto-2,11,183.87
2023-10-6,Producto-8,53,191.37
2023-10-6,Producto-1,2,112.72
2023-10-25,Producto-2,5,132.95
2023-10-19,Producto-3,72,58.22
2023-10-28,Producto-7,64,52.49
2023-10-4,Producto-6,88,49.19
2023-10-4,Producto-9,75,86.58
2023-10-8,Producto-10,37,106.0
2023-10-4,Producto-4,35,138.77
2023-10-14,Producto-2,69,40.26
2023-10-26,Producto-6,42,172.49
2023-10-28,Producto-10,75,126.39
2023-10-23,Producto-7,48,132.91
2023-10-2,Producto-2,51,28.19
2023-10-17,Producto-3,75,99.42
2023-10-21,Producto-3,43,163.63
2023-10-24,Producto-3,98,120.48
2023-10-18,Producto-8,30,81.9
2023-10-5,Producto-3,2,134.18
2023-10-15,Producto-4,45,151.38
2023-10-26,Producto-10,23,40.28
2023-10-30,Producto-1,97,73.3
2023-10-3,Producto-6,1,47.46
2023-10-22,Producto-7,59,96.72
2023-10-17,Producto-10,37,54.17
2023-10-14,Producto-5,93,174.96
2023-10-1,Producto-10,48,45.97
2023-10-31,Producto-9,38,143.98
2023-10-22,Producto-5,19,106.51
2023-10-5,Producto-5,76,185.73
2023-10-10,Producto-1,97,144.17
2023-10-29,Producto-1,57,35.16
2023-10-2,Producto-8,47,19.01
2023-10-21,Producto-3,90,19.43
2023-10-2,Producto-5,85,132.08
2023-10-25,Producto-7,89,116.12
2023-10-10,Producto-3,99,33.85
2023-10-15,Producto-10,54,61.54
2023-10-16,Producto-4,54,88.77
2023-10-29,Producto-9,62,47.93
2023-10-24,Producto-6,76,152.53
2023-10-9,Producto-3,87,102.08
2023-10-24,Producto-7,81,87.9
2023-10-25,Producto-3,16,55.14
2023-10-24,Producto-9,94,137.24
2023-10-20,Producto-4,68,72.39
2023-10-12,Producto-8,21,105.16
2023-10-24,Producto-3,12,106.96
2023-10-15,Producto-7,3,195.02
2023-10-30,Producto-2,12,192.9
2023-10-8,Producto-3,59,183.24
2023-10-13,Producto-4,68,151.33
2023-10-8,Producto-10,7,180.37
2023-10-6,Producto-3,62,89.49
2023-10-28,Producto-2,77,158.37
2023-10-6,Producto-5,100,110.96
2023-10-28,Producto-9,17,84.35
2023-10-26,Producto-3,86,193.55
2023-10-14,Producto-2,25,183.14
2023-10-3,Producto-9,55,153.81
2023-10-14,Producto-1,91,105.18
2023-10-25,Producto-5,22,93.96
2023-10-23,Producto-6,84,158.15
2023-10-19,Producto-6,44,81.79
2023-10-6,Producto-1,40,33.64
2023-10-20,Producto-10,26,78.13
2023-10-18,Producto-2,61,168.91
2023-10-21,Producto-5,68,81.15
2023-10-10,Producto-6,90,106.32
2023-10-2,Producto-10,31,17.94
2023-10-30,Producto-2,49,13.52
2023-10-31,Producto-3,87,170.26
2023-10-29,Producto-5,14,123.14
2023-10-24,Producto-3,86,199.4
2023-10-24,Producto-2,15,30.04
2023-10-2,Producto-2,14,93.88
2023-10-9,Producto-1,63,163.92
2023-10-10,Producto-9,39,67.08
2023-10-15,Producto-9,26,87.16
2023-10-27,Producto-9,59,175.92
2023-10-19,Producto-3,50,59.99
2023-10-7,Producto-1,83,63.51
2023-10-21,Producto-1,71,39.96
2023-10-3,Producto-5,20,171.32
2023-10-18,Producto-4,79,55.23
2023-10-3,Producto-2,16,34.59
2023-10-17,Producto-5,20,135.47
2023-10-24,Producto-7,93,197.72
2023-10-31,Producto-6,20,55.33
2023-10-22,Producto-4,80,89.11
2023-10-6,Producto-7,97,54.78
2023-10-29,Producto-3,18,86.77
2023-10-2,Producto-3,31,89.08
2023-10-1,Producto-6,3,155.58
2023-10-22,Producto-1,49,132.07
2023-10-13,Producto-4,40,32.9
2023-10-16,Producto-6,53,31.02
2023-10-29,Producto-5,79,114.57
2023-10-22,Producto-10,64,154.23
2023-10-27,Producto-6,76,75.28
2023-10-25,Producto-10,15,86.64
2023-10-28,Producto-9,36,142.24
2023-10-5,Producto-9,16,54.93
2023-10-14,Producto-7,44,150.82
2023-10-28,Producto-6,58,13.78
2023-10-18,Producto-8,77,179.64
2023-10-17,Producto-10,27,142.85
2023-10-21,Producto-8,58,175.6
2023-10-2,Producto-4,11,175.17
2023-10-5,Producto-3,90,58.11
2023-10-20,Producto-6,80,24.11
2023-10-18,Producto-4,56,92.36
2023-10-25,Producto-8,36,196.37
2023-10-23,Producto-8,32,126.57
2023-10-28,Producto-5,30,185.8
2023-10-10,Producto-5,12,58.99
2023-10-8,Producto-7,33,181.87
2023-10-30,Producto-7,43,100.28
2023-10-25,Producto-9,100,180.87
2023-10-16,Producto-10,7,142.45
2023-10-11,Producto-4,32,27.42
2023-10-4,Producto-1,91,90.64
2023-10-21,Producto-3,1,130.64
2023-10-31,Producto-2,44,79.1
2023-10-15,Producto-6,94,15.5
2023-10-12,Producto-4,40,144.59
2023-10-15,Producto-7,11,74.83
2023-10-16,Producto-9,73,29.68
2023-10-22,Producto-8,39,185.93
2023-10-26,Producto-4,28,117.16
2023-10-14,Producto-8,88,143.88
2023-10-4,Producto-10,85,41.17
2023-10-10,Producto-3,72,112.77
2023-10-17,Producto-6,97,197.81
2023-10-21,Producto-1,61,176.54
2023-10-26,Producto-10,66,17.3
2023-10-2,Producto-3,62,54.39
2023-10-19,Producto-10,88,58.29
2023-10-28,Producto-7,56,144.26
2023-10-21,Producto-7,12,190.07
2023-10-7,Producto-2,33,199.17
2023-10-25,Producto-4,2,106.82
2023-10-11,Producto-4,38,52.76
2023-10-22,Producto-1,97,194.91
2023-10-12,Producto-4,28,106.58
2023-10-23,Producto-7,40,98.94
2023-10-2,Producto-3,10,177.11
2023-10-29,Producto-4,59,36.01
2023-10-17,Producto-8,45,139.21
2023-10-14,Producto-3,70,70.98
2023-10-20,Producto-3,51,99.77
2023-10-8,Producto-8,77,170.04
2023-10-17,Producto-5,87,54.89
2023-10-3,Producto-9,8,184.37
2023-10-27,Producto-7,71,147.53
2023-10-24,Producto-6,54,127.46
2023-10-6,Producto-2,97,192.3
2023-10-26,Producto-6,65,32.34
2023-10-6,Producto-10,50,92.0
2023-10-4,Producto-8,65,21.22
2023-10-27,Producto-9,94,77.09
2023-10-29,Producto-2,7,32.56
2023-10-4,Producto-2,1,127.57
2023-10-2,Producto-10,63,62.17
2023-10-6,Producto-1,1,59.36
2023-10-18,Producto-4,75,77.0
2023-10-11,Producto-3,12,111.86
2023-10-31,Producto-6,7,32.21
2023-10-29,Producto-2,59,44.64
2023-10-10,Producto-7,55,186.15
2023-10-28,Producto-6,38,88.45
2023-10-10,Producto-8,89,117.59
2023-10-20,Producto-3,83,22.78
2023-10-14,Producto-6,78,128.05
2023-10-28,Producto-2,47,191.15
2023-10-6,Producto-10,2,174.81
2023-10-2,Producto-8,26,25.94
2023-10-2,Producto-10,32,124.53
2023-10-19,Producto-10,41,161.98
2023-10-17,Producto-4,92,28.44
2023-10-5,Producto-6,18,189.4
2023-10-18,Producto-8,72,118.64
2023-10-5,Producto-6,78,106.0
2023-10-7,Producto-8,36,90.74
2023-10-26,Producto-3,76,99.65
2023-10-13,Producto-8,25,77.1
2023-10-30,Producto-2,35,184.72
2023-10-6,Producto-3,82,36.0
2023-10-14,Producto-9,19,99.9
2023-10-6,Producto-4,16,98.21
2023-10-29,Producto-1,49,166.92
2023-10-16,Producto-6,29,124.18
2023-10-10,Producto-6,3,104.33
2023-10-4,Producto-5,25,145.95
2023-10-2,Producto-6,49,153.76
2023-10-11,Producto-8,68,102.36
2023-10-16,Producto-9,88,93.48
2023-10-9,Producto-6,16,191.27
2023-10-27,Producto-9,14,165.5
2023-10-22,Producto-6,46,59.07
2023-10-2,Producto-5,10,140.13
2023-10-1,Producto-9,21,190.06
2023-10-22,Producto-6,91,187.68
2023-10-6,Producto-7,71,152.73
2023-10-31,Producto-1,86,46.85
2023-10-25,Producto-1,42,106.63
2023-10-23,Producto-9,55,161.04
2023-10-28,Producto-5,67,139.57
2023-10-13,Producto-9,64,139.1
2023-10-21,Producto-4,100,36.58
2023-10-1,Producto-1,78,25.67
2023-10-24,Producto-10,32,169.76
2023-10-10,Producto-2,66,191.02
2023-10-9,Producto-7,17,166.0
2023-10-4,Producto-8,2,180.64
2023-10-16,Producto-1,34,13.48
2023-10-26,Producto-9,25,49.6
2023-10-12,Producto-6,43,73.64
2023-10-4,Producto-10,17,40.28
2023-10-14,Producto-2,12,155.83
2023-10-26,Producto-8,61,98.26
2023-10-16,Producto-10,64,83.24
2023-10-19,Producto-2,63,165.66
2023-10-3,Producto-8,23,163.3
2023-10-7,Producto-2,97,168.65
2023-10-25,Producto-8,51,54.61
2023-10-5,Producto-2,29,82.46
2023-10-30,Producto-4,25,123.78
2023-10-14,Producto-3,93,119.88
2023-10-14,Producto-2,2,160.96
2023-10-21,Producto-2,61,179.8
2023-10-9,Producto-10,91,124.43
2023-10-28,Producto-8,10,74.39
2023-10-13,Producto-1,47,48.18
2023-10-4,Producto-6,65,167.6
2023-10-29,Producto-2,91,48.55
2023-10-20,Producto-10,53,11.07
2023-10-18,Producto-1,25,125.1
2023-10-8,Producto-6,21,14.73
2023-10-16,Producto-4,80,139.87
2023-10-16,Producto-9,18,177.29
2023-10-27,Producto-6,33,147.93
2023-10-16,Producto-6,24,139.97
2023-10-22,Producto-4,63,164.3
2023-10-2,Producto-4,62,108.2
2023-10-14,Producto-8,42,38.03
2023-10-10,Producto-2,56,123.65
2023-10-15,Producto-4,1,138.71
2023-10-14,Producto-7,2,137.92
2023-10-25,Producto-2,76,159.56
2023-10-16,Producto-8,49,45.59
2023-10-22,Producto-6,13,65.75
2023-10-28,Producto-8,88,154.74
2023-10-3,Producto-4,65,49.34
2023-10-2,Producto-5,98,124.33
2023-10-7,Producto-7,14,198.92
2023-10-26,Producto-5,84,136.81
2023-10-21,Producto-10,45,57.54
2023-10-26,Producto-10,76,142.94
2023-10-21,Producto-6,47,14.33
2023-10-11,Producto-2,59,171.35
2023-10-15,Producto-7,73,52.97
2023-10-7,Producto-2,93,33.76
2023-10-25,Producto-7,88,11.37
2023-10-21,Producto-7,35,90.98
2023-10-22,Producto-10,36,115.38
2023-10-13,Producto-6,65,109.84
2023-10-26,Producto-7,8,77.04
2023-10-11,Producto-9,89,167.57
2023-10-14,Producto-2,21,50.81
2023-10-26,Producto-10,26,113.06
2023-10-14,Producto-3,61,28.54
2023-10-11,Producto-6,21,175.04
2023-10-6,Producto-4,76,161.94
2023-10-22,Producto-3,96,35.99
2023-10-8,Producto-9,13,188.9
2023-10-25,Producto-8,53,14.19
2023-10-31,Producto-10,94,187.88
2023-10-22,Producto-3,31,149.1
2023-10-2,Producto-3,65,13.56
2023-10-8,Producto-5,60,174.86
2023-10-21,Producto-2,77,41.45
2023-10-27,Producto-4,7,123.58
2023-10-21,Producto-4,80,22.03
2023-10-11,Producto-6,32,84.2
2023-10-19,Producto-9,35,162.36
2023-10-3,Producto-3,13,54.35
2023-10-10,Producto-8,21,155.59
2023-10-7,Producto-4,41,143.38
2023-10-13,Producto-1,38,191.03
2023-10-20,Producto-4,74,130.86
2023-10-25,Producto-2,85,70.39
2023-10-14,Producto-2,90,148.72
2023-10-10,Producto-9,74,33.76
2023-10-28,Producto-4,15,15.69
2023-10-13,Producto-7,38,158.09
2023-10-21,Producto-5,9,160.37
2023-10-14,Producto-1,65,109.87
2023-10-17,Producto-4,45,92.0
2023-10-31,Producto-8,70,121.18
2023-10-6,Producto-9,29,120.35
2023-10-29,Producto-1,70,104.44
2023-10-25,Producto-6,67,110.71
2023-10-23,Producto-8,86,58.71
2023-10-8,Producto-1,45,69.34
2023-10-10,Producto-5,94,97.57
2023-10-27,Producto-3,93,87.24
2023-10-11,Producto-5,8,73.16
2023-10-5,Producto-1,83,138.98
2023-10-7,Producto-10,30,104.3
2023-10-13,Producto-1,18,29.29
2023-10-12,Producto-7,77,167.23
2023-10-4,Producto-1,25,161.98
2023-10-29,Producto-4,28,199.32
2023-10-7,Producto-4,34,188.67
2023-10-30,Producto-9,4,111.26
2023-10-5,Producto-5,21,169.3
2023-10-14,Producto-2,25,22.33
2023-10-7,Producto-6,76,199.95
2023-10-30,Producto-10,51,174.36
2023-10-2,Producto-10,85,21.76
2023-10-3,Producto-7,33,93.07
2023-10-1,Producto-2,76,192.97
2023-10-28,Producto-10,34,125.79
2023-10-19,Producto-1,22,162.29
2023-10-12,Producto-7,4,188.69
2023-10-11,Producto-2,89,91.68
2023-10-25,Producto-9,53,183.24
2023-10-14,Producto-9,78,148.31
2023-10-8,Producto-9,67,183.02
2023-10-30,Producto-6,97,82.87
2023-10-16,Producto-6,7,101.9
2023-10-26,Producto-1,60,111.28
2023-10-1,Producto-3,54,107.64
2023-10-8,Producto-3,41,172.77
2023-10-27,Producto-5,14,156.79
2023-10-7,Producto-8,47,134.03
2023-10-16,Producto-4,48,102.54
2023-10-24,Producto-3,55,159.05
2023-10-23,Producto-3,47,109.7
2023-10-13,Producto-4,79,153.47
2023-10-17,Producto-7,73,160.11
2023-10-8,Producto-5,62,89.7
2023-10-1,Producto-2,55,103.71
2023-10-9,Producto-6,17,95.94
2023-10-17,Producto-8,96,38.29
2023-10-31,Producto-4,30,108.88
2023-10-5,Producto-8,34,193.0
2023-10-11,Producto-9,6,60.3
2023-10-14,Producto-1,86,110.43
2023-10-9,Producto-2,20,122.35
2023-10-25,Producto-10,80,117.43
2023-10-4,Producto-9,92,19.08
2023-10-4,Producto-4,34,189.13
2023-10-6,Producto-6,94,58.73
2023-10-30,Producto-1,87,80.89
2023-10-10,Producto-5,32,145.57
2023-10-3,Producto-3,84,150.08
2023-10-19,Producto-6,6,149.46
2023-10-14,Producto-7,56,81.07
2023-10-22,Producto-9,8,194.53
2023-10-15,Producto-3,29,37.16
2023-10-9,Producto-10,6,63.29
2023-10-28,Producto-10,95,118.38
2023-10-25,Producto-3,95,176.35
2023-10-29,Producto-2,25,99.05
2023-10-22,Producto-5,72,177.16
2023-10-21,Producto-3,76,21.8
2023-10-28,Producto-8,2,141.77
2023-10-6,Producto-10,43,126.71
2023-10-11,Producto-5,64,89.12
2023-10-6,Producto-10,61,24.82
2023-10-17,Producto-10,71,151.04
2023-10-24,Producto-6,93,185.83
2023-10-21,Producto-4,21,152.24
2023-10-15,Producto-2,68,29.0
2023-10-11,Producto-8,87,149.51
2023-10-23,Producto-8,10,12.07
2023-10-16,Producto-7,83,142.3
2023-10-24,Producto-9,18,167.64
2023-10-11,Producto-2,89,100.81
2023-10-20,Producto-10,67,73.12
2023-10-25,Producto-5,83,58.53
2023-10-26,Producto-8,75,115.45
2023-10-19,Producto-1,44,137.66
2023-10-11,Producto-3,6,101.76
2023-10-6,Producto-7,56,96.94
2023-10-16,Producto-2,16,150.67
2023-10-22,Producto-9,35,180.97
2023-10-4,Producto-8,38,173.16
2023-10-14,Producto-9,66,118.53
2023-10-19,Producto-5,22,165.41
2023-10-26,Producto-3,93,166.91
2023-10-31,Producto-9,76,125.76
2023-10-24,Producto-10,7,163.28
2023-10-2,Producto-2,69,87.38
2023-10-27,Producto-9,86,83.8
